address,year,Lon,Lat
"г. Пермь, ул. Маршала Рыбалко, д. 84",1960,55.962213,58.008839
"г. Пермь, ул. Маршала Рыбалко, д. 86",1960,55.964261,58.008848
"г. Пермь, ул. Маршала Рыбалко, д. 87",1963,55.968016,58.011375
"г. Пермь, ул. Маршала Рыбалко, д. 88",1960,55.964467,58.009325
"г. Пермь, ул. Маршала Рыбалко, д. 89а",1991,55.967908,58.012448
"г. Пермь, ул. Маршала Рыбалко, д. 90",1993,55.965384,58.009659
"г. Пермь, ул. Маршала Рыбалко, д. 91",1963,55.969381,58.011957
"г. Пермь, ул. Маршала Рыбалко, д. 92",1980,55.965357,58.009191
"г. Пермь, ул. Маршала Рыбалко, д. 94",1961,55.96621,58.009516
"г. Пермь, ул. Маршала Рыбалко, д. 95",1963,55.971277,58.012634
"г. Пермь, ул. Маршала Рыбалко, д. 96",1960,55.966165,58.009983
"г. Пермь, ул. Маршала Рыбалко, д. 97, к. Б",1988,55.969273,58.015351
"г. Пермь, ул. Маршала Рыбалко, д. 97а",1988,55.970423,58.015509
"г. Пермь, ул. Маршала Рыбалко, д. 99/А",1975,55.972184,58.013931
"г. Пермь, ул. Маршала Рыбалко, д. 101",1965,55.973423,58.013912
"г. Пермь, ул. Маршала Рыбалко, д. 103",1962,55.974439,58.013878
"г. Пермь, ул. Маршала Рыбалко, д. 103, к. Б",1990,55.973855,58.015351
"г. Пермь, ул. Маршала Рыбалко, д. 103А",1965,55.973432,58.014698
"г. Пермь, ул. Маршала Рыбалко, д. 105",1962,55.975624,58.01435
"г. Пермь, ул. Маршала Рыбалко, д. 105а",1965,55.974124,58.015037
"г. Пермь, ул. Маршала Рыбалко, д. 107",1970,55.975894,58.014951
"г. Пермь, ул. Маршала Рыбалко, д. 107а",1968,55.974798,58.015213
"г. Пермь, ул. Маршала Рыбалко, д. 107Б",1977,55.975382,58.016138
"г. Пермь, ул. Маршала Рыбалко, д. 107 в",1985,55.975705,58.015556
"г. Пермь, ул. Маршала Рыбалко, д. 109",1970,55.976918,58.015442
"г. Пермь, ул. Маршала Рыбалко, д. 109, к. а, стр. МКД",1965,55.977151,58.016014
"г. Пермь, ул. Маршала Рыбалко, д. 111",1962,55.978104,58.015313
"г. Пермь, ул. Маршала Рыбалко, д. 113",1962,55.979272,58.015756
"г. Пермь, ул. Маршала Рыбалко, д. 117",1984,55.982829,58.017187
"г. Пермь, ул. Маршала Рыбалко, д. 117, к. 1",1992,55.980951,58.017191
"г. Пермь, ул. Маршала Рыбалко, д. 117/2",1992,55.981481,58.01733
"г. Пермь, ул. Маршала Толбухина, д. 1",1987,56.307228,58.104222
"г. Пермь, ул. Маршала Толбухина, д. 2, к. 1",1959,56.306177,58.104602
"г. Пермь, ул. Маршала Толбухина, д. 2, к. 2",1959,56.305369,58.104602
"г. Пермь, ул. Маршала Толбухина, д. 2, к. 3",1959,56.304776,58.104602
"г. Пермь, ул. Маршала Толбухина, д. 2, к. 4",1959,56.304183,58.104607
"г. Пермь, ул. Маршала Толбухина, д. 2, к. 5",1960,56.303563,58.104598
"г. Пермь, ул. Маршала Толбухина, д. 2/3",1959,56.304776,58.104602
"г. Пермь, ул. Маршала Толбухина, д. 2/5",1960,56.303563,58.104598
"г. Пермь, ул. Маршала Толбухина, д. 6",1984,56.305917,58.103956
"г. Пермь, ул. Маршала Толбухина, д. 9",1994,56.305198,58.102634
"г. Пермь, ул. Маршала Толбухина, д. 10а",1963,56.304012,58.103328
"г. Пермь, ул. Маршала Толбухина, д. 11",1992,56.304542,58.102011
"г. Пермь, ул. Маршала Толбухина, д. 12",1975,56.303482,58.10232
"г. Пермь, ул. Маршала Толбухина, д. 14",1978,56.301695,58.101635
"г. Пермь, ул. Маршала Толбухина, д. 15",2007,56.303213,58.101316
"г. Пермь, ул. Маршала Толбухина, д. 16",1979,56.301192,58.100736
"г. Пермь, ул. Маршала Толбухина, д. 16а",1992,56.299826,58.101654
"г. Пермь, ул. Маршала Толбухина, д. 17",2006,56.303132,58.100855
"г. Пермь, ул. Маршала Толбухина, д. 18",1982,56.299054,58.099951
"г. Пермь, ул. Маршала Толбухина, д. 23",2016,56.302252,58.100299
"г. Пермь, ул. Маршала Толбухина, д. 38",1959,56.293942,58.097126
"г. Пермь, ул. Маршала Толбухина, д. 40",1959,56.293439,58.096788
"г. Пермь, ул. Маршала Толбухина, д. 42",1959,56.292155,58.096988
"г. Пермь, ул. Маршала Толбухина, д. 46",1959,56.29202,58.096736
"г. Пермь, ул. Машинистов, д. 20",1970,56.110947,58.03957
"г. Пермь, ул. Машинистов, д. 20/2",1987,56.11092,58.039151
"г. Пермь, ул. Машинистов, д. 20/3",1992,56.109204,58.039065
"г. Пермь, ул. Машинистов, д. 22",1958,56.108548,58.040104
"г. Пермь, ул. Машинистов, д. 22а",1972,56.109958,58.039761
"г. Пермь, ул. Машинистов, д. 25",1959,56.111872,58.039747
"г. Пермь, ул. Машинистов, д. 26",1961,56.10694,58.040499
"г. Пермь, ул. Машинистов, д. 30",1952,56.106123,58.040676
"г. Пермь, ул. Машинистов, д. 30а",1951,56.105485,58.040495
"г. Пермь, ул. Машинистов, д. 32",1987,56.105224,58.040871
"г. Пермь, ул. Машинистов, д. 34",1952,56.104658,58.041004
"г. Пермь, ул. Машинистов, д. 36",1952,56.1042,58.041104
"г. Пермь, ул. Машинистов, д. 37",1954,56.107335,58.040809
"г. Пермь, ул. Машинистов, д. 39",1961,56.106724,58.040923
"г. Пермь, ул. Машинистов, д. 40",1956,56.102934,58.041352
"г. Пермь, ул. Машинистов, д. 42",1952,56.102395,58.041552
"г. Пермь, ул. Машинистов, д. 45",1954,56.104694,58.041581
"г. Пермь, ул. Машинистов, д. 47",1954,56.103985,58.041547
"г. Пермь, ул. Машинистов, д. 48",1954,56.10005,58.042048
"г. Пермь, ул. Машинистов, д. 49",1964,56.102269,58.042181
"г. Пермь, ул. Машинистов, д. 49/9",1959,56.103356,58.042048
"г. Пермь, ул. Машинистов, д. 50",1957,56.099367,58.042191
"г. Пермь, ул. Машинистов, д. 53",1957,56.100616,58.042324
"г. Пермь, ул. Машинистов, д. 55",1957,56.099978,58.0425
"г. Пермь, ул. Маяковского, д. 3",1921,56.126883,58.006559
"г. Пермь, ул. Маяковского, д. 4",1951,56.125302,58.00654
"г. Пермь, ул. Маяковского, д. 5",1980,56.126577,58.00645
"г. Пермь, ул. Маяковского, д. 7",1980,56.126227,58.00634
"г. Пермь, ул. Маяковского, д. 9",1980,56.125886,58.00624
"г. Пермь, ул. Маяковского, д. 11",1980,56.125544,58.00614
"г. Пермь, ул. Маяковского, д. 13",1980,56.125167,58.006044
"г. Пермь, ул. Маяковского, д. 15",1930,56.124628,58.006001
"г. Пермь, ул. Маяковского, д. 16",1934,56.12028,58.005515
"г. Пермь, ул. Маяковского, д. 22",1959,56.117684,58.004971
"г. Пермь, ул. Маяковского, д. 24",1958,56.117217,58.004876
"г. Пермь, ул. Маяковского, д. 26",1958,56.116723,58.004752
"г. Пермь, ул. Маяковского, д. 28",1958,56.116211,58.004628
"г. Пермь, ул. Маяковского, д. 30",1958,56.115726,58.004499
"г. Пермь, ул. Маяковского, д. 32",1958,56.115214,58.004361
"г. Пермь, ул. Маяковского, д. 33/1",1992,56.115375,58.001872
"г. Пермь, ул. Маяковского, д. 33/2",1983,56.116112,58.002735
"г. Пермь, ул. Маяковского, д. 33/3",1981,56.115303,58.002525
"г. Пермь, ул. Маяковского, д. 34",1960,56.114576,58.004189
"г. Пермь, ул. Маяковского, д. 36",1955,56.113821,58.004003
"г. Пермь, ул. Маяковского, д. 37",1970,56.112222,58.002425
"г. Пермь, ул. Маяковского, д. 37/2",1983,56.113219,58.002196
"г. Пермь, ул. Маяковского, д. 37/3",1977,56.114127,58.001934
"г. Пермь, ул. Маяковского, д. 38",1960,56.113165,58.003803
"г. Пермь, ул. Маяковского, д. 39",1972,56.110695,58.002749
"г. Пермь, ул. Маяковского, д. 40",1960,56.112204,58.003603
"г. Пермь, ул. Маяковского, д. 41",1988,56.110093,58.002
"г. Пермь, ул. Маяковского, д. 41, к. а",2014,56.113552,58.001123
"г. Пермь, ул. Маяковского, д. 41, к. б",2014,56.114863,58.001613999999996
"г. Пермь, ул. Маяковского, д. 41/1",2016,56.111926,58.000989
"г. Пермь, ул. Маяковского, д. 42",1962,56.111432,58.003431
"г. Пермь, ул. Маяковского, д. 43",1992,56.108701,58.001929
"г. Пермь, ул. Маяковского, д. 44",1963,56.110677,58.00324
"г. Пермь, ул. Маяковского, д. 45",2015,56.109392,58.001285
"г. Пермь, ул. Маяковского, д. 46",1960,56.10994,58.003064
"г. Пермь, ул. Маяковского, д. 46, к. А",1962,56.109725,58.00345
"г. Пермь, ул. Маяковского, д. 48",1993,56.109114,58.003007
"г. Пермь, ул. Маяковского, д. 51",2016,56.107461,58.001209
"г. Пермь, ул. Маяковского, д. 53",2015,56.10747,58.001767
"г. Пермь, ул. Мелитопольская, д. 26",1966,56.301344,58.114464
"г. Пермь, ул. Мелитопольская, д. 28",1967,56.300572,58.114435
"г. Пермь, ул. Менжинского, д. 34",2007,56.380594,58.119674
"г. Пермь, ул. Менжинского, д. 36",2014,56.381896,58.119564
"г. Пермь, ул. Менжинского, д. 43",1961,56.390475,58.122008
"г. Пермь, ул. Менжинского, д. 43.",1961,56.390475,58.122008
"г. Пермь, ул. Менжинского, д. 49А",1967,56.389631,58.121608
"г. Пермь, ул. Мензелинская, д. 7",1971,55.844407,58.027163
"г. Пермь, ул. Мензелинская, д. 9",1964,55.844839,58.02824
"г. Пермь, ул. Мензелинская, д. 14",1959,55.846456,58.030441
"г. Пермь, ул. Мензелинская, д. 16",1957,55.846635,58.030837
"г. Пермь, ул. Металлистов, д. 8",2001,56.293242,58.025499
"г. Пермь, ул. Металлистов, д. 15",1940,56.298668,58.023016
"г. Пермь, ул. Металлистов, д. 19",1978,56.299952,58.022373
"г. Пермь, ул. Металлистов, д. 21",1979,56.300922,58.021863
"г. Пермь, ул. Металлургов, д. 10",1958,56.287861,58.025166
"г. Пермь, ул. Механошина, д. 4",1966,56.237995,58.001509
"г. Пермь, ул. Механошина, д. 6",1966,56.237052,58.001662
"г. Пермь, ул. Механошина, д. 10",1965,56.234986,58.001795
"г. Пермь, ул. Механошина, д. 12",1965,56.233836,58.001576
"г. Пермь, ул. Механошина, д. 14",1965,56.233153,58.001728
"г. Пермь, ул. Механошина, д. 15",2014,56.237771,58.001008
"г. Пермь, ул. Механошина, д. 27",1948,56.234681,58.000908
"г. Пермь, ул. Милиционера Власова, д. 4",2004,56.156913,57.967412
"г. Пермь, ул. Милиционера Власова, д. 4а",2017,56.155225,57.967341
"г. Пермь, ул. Милиционера Власова, д. 15",1984,56.161836,57.966792
"г. Пермь, ул. Милиционера Власова, д. 17",1982,56.166741,57.964744
"г. Пермь, ул. Милиционера Власова, д. 17/1",1984,56.162573,57.966381
"г. Пермь, ул. Милиционера Власова, д. 17/2",1983,56.163561,57.966047
"г. Пермь, ул. Милиционера Власова, д. 17/3",1983,56.163965,57.965847
"г. Пермь, ул. Милиционера Власова, д. 17/4",1983,56.164783,57.965565
"г. Пермь, ул. Милиционера Власова, д. 17/5",1983,56.165501,57.965288
"г. Пермь, ул. Милиционера Власова, д. 17/6",1982,56.165986,57.965054
"г. Пермь, ул. Милиционера Власова, д. 19",1969,56.163606,57.967169
"г. Пермь, ул. Милиционера Власова, д. 21",1969,56.164414,57.966878
"г. Пермь, ул. Милиционера Власова, д. 23",1969,56.165178,57.966548
"г. Пермь, ул. Милиционера Власова, д. 25",1969,56.165914,57.966248
"г. Пермь, ул. Милиционера Власова, д. 27",1971,56.166696,57.965923
"г. Пермь, ул. Милиционера Власова, д. 29",1972,56.167639,57.966768
"г. Пермь, ул. Милиционера Власова, д. 29а",1973,56.168457,57.966658
"г. Пермь, ул. Милиционера Власова, д. 29 А",1973,56.168457,57.966658
"г. Пермь, ул. Милиционера Власова, д. 31",1973,56.167522,57.965665
"г. Пермь, ул. Милиционера Власова, д. 33",1971,56.169193,57.966147
"г. Пермь, ул. Милиционера Власова, д. 33, к. А",1976,56.169993,57.966019
"г. Пермь, ул. Милиционера Власова, д. 35",1973,56.168214,57.965312
"г. Пермь, ул. Мильчакова, д. 3",1971,56.226156,57.997074
"г. Пермь, ул. Мильчакова, д. 4",1976,56.225257,57.996687
"г. Пермь, ул. Мильчакова, д. 5",2012,56.22665,57.99662
"г. Пермь, ул. Мильчакова, д. 6",1987,56.226461,57.995466
"г. Пермь, ул. Мильчакова, д. 10",1977,56.227853,57.994207
"г. Пермь, ул. Мильчакова, д. 11",2008,56.227835,57.995919
"г. Пермь, ул. Мильчакова, д. 14",1975,56.228491,57.993606
"г. Пермь, ул. Мильчакова, д. 19",1995,56.229623,57.994059
"г. Пермь, ул. Мильчакова, д. 23",1976,56.230872,57.992981
